"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.65393472003746e-05,0.283155979626463,0.528,0.456,0.359615026177744,"B_cell","SEC61B"
0,5.88671763373215,0.818,0.041,0,"T_cells","CD3E"
0,5.99346489127078,0.802,0.042,0,"T_cells","IL7R"
0,5.76992029865796,0.793,0.041,0,"T_cells","IL32"
0,6.01545875748457,0.727,0.022,0,"T_cells","CD3D"
0,6.16047980740373,0.716,0.029,0,"T_cells","CD7"
0,4.01988457571101,0.711,0.094,0,"T_cells","FYB1"
0,4.54337356895147,0.692,0.088,0,"T_cells","TCF7"
0,5.82842066091051,0.63,0.027,0,"T_cells","CD2"
0,4.84631064322434,0.643,0.051,0,"T_cells","ZAP70"
0,5.4672922299858,0.585,0.029,0,"T_cells","LAT"
0,6.07799118533187,0.524,0.018,0,"T_cells","BCL11B"
0,3.48136149068523,0.799,0.315,0,"T_cells","RGCC"
0,4.77112612240134,0.51,0.034,0,"T_cells","LEF1"
0,5.86895113467156,0.45,0.014,0,"T_cells","CD3G"
0,5.07294363572814,0.5,0.066,0,"T_cells","ANXA1"
0,3.34578186572422,0.547,0.115,0,"T_cells","CD6"
0,5.61145704435331,0.45,0.021,0,"T_cells","GIMAP7"
0,6.25570726448681,0.443,0.016,0,"T_cells","ITK"
0,5.67367645035197,0.453,0.029,0,"T_cells","CAMK4"
0,2.91175829781049,0.682,0.261,0,"T_cells","LEPROTL1"
0,5.14269086698477,0.446,0.025,0,"T_cells","CD247"
0,4.90666702415688,0.453,0.042,0,"T_cells","TRBC1"
0,2.27579009460302,0.736,0.333,0,"T_cells","ARL4C"
0,4.51097389120251,0.429,0.037,0,"T_cells","CD5"
0,4.52346997545776,0.436,0.05,0,"T_cells","OXNAD1"
0,3.25105218962645,0.485,0.1,0,"T_cells","LIME1"
0,2.23345486629392,0.64,0.258,0,"T_cells","LCK"
0,5.23385160098091,0.412,0.03,0,"T_cells","PRKCH"
0,2.75058723974772,0.647,0.266,0,"T_cells","FYN"
0,2.49935816744252,0.591,0.217,0,"T_cells","HCST"
0,6.4903864970236,0.378,0.01,0,"T_cells","GZMM"
0,5.22323502701395,0.391,0.027,0,"T_cells","CD96"
0,5.83953493246857,0.38,0.016,0,"T_cells","PRKCQ-AS1"
0,2.85104379361468,0.44,0.086,0,"T_cells","LCP2"
0,5.83280412371496,0.356,0.013,0,"T_cells","CD28"
0,3.83304644499233,0.406,0.064,0,"T_cells","SH2D2A"
0,4.12753005846091,0.389,0.054,0,"T_cells","AAK1"
0,3.80302689187907,0.401,0.067,0,"T_cells","RORA"
0,3.94763971711347,0.398,0.07,0,"T_cells","SYTL3"
0,4.84896755902252,0.364,0.037,0,"T_cells","AQP3"
0,5.26315598710013,0.342,0.025,0,"T_cells","LYPD3"
0,5.26979982293795,0.324,0.017,0,"T_cells","GIMAP1"
0,6.49691708672012,0.312,0.009,0,"T_cells","LINC00861"
0,6.54015612532701,0.306,0.008,0,"T_cells","CHRM3-AS2"
0,6.0318245030426,0.307,0.01,0,"T_cells","MAL"
0,5.35668351790347,0.312,0.015,0,"T_cells","GIMAP4"
0,5.79073565490074,0.314,0.02,0,"T_cells","INPP4B"
0,6.38507109148484,0.302,0.008,0,"T_cells","NELL2"
0,5.90092279129077,0.3,0.012,0,"T_cells","GATA3"
0,5.41447926528135,0.297,0.01,0,"T_cells","SIRPG"
0,6.05123297776092,0.292,0.011,0,"T_cells","TRAT1"
0,1.65757567469065,0.851,0.663,0,"T_cells","SRGN"
0,2.27777509917533,0.912,0.779,0,"T_cells","TNFAIP3"
7.12417735811144e-300,4.04937966919065,0.357,0.051,1.54900988297417e-295,"T_cells","PBX4"
2.52021154552664e-296,3.13863894757675,0.431,0.096,5.47969596343858e-292,"T_cells","FLT3LG"
2.83213503158023e-296,2.78326858205614,0.507,0.145,6.1579111991649e-292,"T_cells","TRAF1"
2.20536846599961e-292,5.76340701241235,0.254,0.01,4.79513265562296e-288,"T_cells","ICOS"
1.11143906135608e-287,5.46888647113814,0.263,0.014,2.41660195110653e-283,"T_cells","GIMAP5"
9.45072312498544e-285,3.24075974700734,0.425,0.097,2.05487072906558e-280,"T_cells","PITPNC1"
1.26863416593475e-277,3.8512244326583,0.347,0.054,2.75839126699192e-273,"T_cells","PDE3B"
1.15905105729257e-272,5.34756748583881,0.25,0.014,2.52012471387124e-268,"T_cells","TNFRSF25"
3.33910747894564e-260,1.85821673409282,0.707,0.393,7.2602213914715e-256,"T_cells","SPOCK2"
2.52891179339028e-256,2.53566340275409,0.583,0.256,5.49861291236848e-252,"T_cells","PTGER4"
3.37749013349355e-251,1.51209837380886,0.815,0.66,7.34367679725503e-247,"T_cells","IFITM1"
2.8022969221259e-249,3.88642175917936,0.331,0.057,6.09303419777835e-245,"T_cells","TNIK"
9.94364165376564e-249,3.35967728454528,0.416,0.109,2.16204600477826e-244,"T_cells","ITM2A"
3.24117828703298e-244,1.54903942079758,0.755,0.574,7.0472939494958e-240,"T_cells","LDHB"
8.01295503501189e-243,1.69199144854439,0.445,0.121,1.74225681326264e-238,"T_cells","ID2"
1.34831813627302e-239,3.1090551942073,0.3,0.042,2.93164812369844e-235,"T_cells","ACTN1"
1.95897918992113e-232,2.20629561140959,0.63,0.361,4.25940845264551e-228,"T_cells","NDFIP1"
1.5997554810943e-230,1.94661092184279,0.696,0.44,3.47834834254334e-226,"T_cells","PLK3"
4.16740765921798e-229,1.89403569851709,0.408,0.105,9.06119447343766e-225,"T_cells","MT2A"
1.90803230950321e-219,4.47300813572949,0.285,0.045,4.14863465055282e-215,"T_cells","TNFRSF4"
2.23006482514795e-219,4.73703908008093,0.257,0.032,4.8488299493192e-215,"T_cells","FAAH2"
1.92652275213426e-218,3.68626555068059,0.32,0.065,4.18883841996551e-214,"T_cells","MT1X"
6.31050185713917e-216,1.98637885629183,0.549,0.243,1.37209241879777e-211,"T_cells","PLAAT4"
1.93122746600502e-202,0.406483643207031,0.927,0.998,4.19906787933471e-198,"T_cells","RPS15A"
2.37635844306587e-202,3.75183640069722,0.258,0.037,5.16691616275813e-198,"T_cells","TRABD2A"
3.90598372391535e-201,1.51161604732708,0.773,0.642,8.49278041090915e-197,"T_cells","LDHA"
6.34235389707709e-199,0.855388439394788,0.952,0.973,1.37901800784147e-194,"T_cells","SARAF"
8.78544063422352e-198,1.29089097120679,0.859,0.764,1.91021835709922e-193,"T_cells","VIM"
2.76316746426512e-195,0.558253497212545,0.989,0.999,6.00795501755164e-191,"T_cells","HLA-A"
9.59470107089194e-195,2.247389767,0.474,0.184,2.08617585384403e-190,"T_cells","DOK2"
1.47772741638525e-194,2.04399224193714,0.429,0.14,3.21302272144644e-190,"T_cells","FOSL2"
2.51017281078666e-193,0.717513925392969,0.927,0.994,5.45786874249343e-189,"T_cells","TMSB10"
4.70228593148627e-192,1.86755075763437,0.562,0.29,1.02241803008306e-187,"T_cells","RGS10"
4.24696525225065e-189,1.97384037466978,0.594,0.348,9.23417654796859e-185,"T_cells","NOSIP"
3.56860692817165e-188,2.06669560193178,0.684,0.506,7.75922204392361e-184,"T_cells","FAM177A1"
6.3935868354656e-186,1.74989784079872,0.606,0.345,1.39015758563529e-181,"T_cells","PCED1B-AS1"
7.03908252914348e-185,3.73363261775828,0.255,0.043,1.53050771431167e-180,"T_cells","LDLRAP1"
1.60974584673429e-182,1.20283661571064,0.761,0.461,3.50007039455437e-178,"T_cells","H1FX"
2.61671802820027e-182,2.24175596683407,0.399,0.129,5.68953000871584e-178,"T_cells","PIM1"
8.04995078871939e-182,2.48713540653613,0.434,0.164,1.75030079999126e-177,"T_cells","STAT4"
5.21180467661291e-181,3.40391565445338,0.294,0.066,1.13320269083594e-176,"T_cells","PRKCA"
7.45625360802862e-181,2.11470846690918,0.582,0.342,1.62121322199366e-176,"T_cells","TOB1"
2.6541768663697e-180,1.35919246915344,0.854,0.701,5.77097676054764e-176,"T_cells","DUSP2"
2.17586546119633e-179,0.482656139242295,0.941,0.999,4.73098427227919e-175,"T_cells","RPS12"
1.45460381545931e-177,2.94954902528238,0.357,0.11,3.16274507595317e-173,"T_cells","PASK"
1.54034173907706e-177,2.75422034727766,0.328,0.086,3.34916504327525e-173,"T_cells","KCNA3"
9.41738147600508e-177,2.62045305452252,0.382,0.13,2.04762125432778e-172,"T_cells","MGAT4A"
9.8373508430076e-175,0.835882060422934,0.905,0.951,2.13893519379514e-170,"T_cells","CALM1"
4.38124789294518e-173,2.87096201326819,0.333,0.094,9.5261472936307e-169,"T_cells","TC2N"
6.16224682839054e-172,1.40352867007342,0.832,0.738,1.33985732789695e-167,"T_cells","TSPYL2"
5.04371458642775e-152,1.23926088183117,0.591,0.329,1.09665486252699e-147,"T_cells","S100A10"
1.66542033272013e-150,1.25834846392667,0.82,0.813,3.62112342943339e-146,"T_cells","UBE2S"
3.6868828556745e-150,1.1223758343527,0.898,0.866,8.01638939309308e-146,"T_cells","FUS"
5.59969800778535e-148,2.50833440382215,0.339,0.116,1.21754233783277e-143,"T_cells","SLC2A4RG"
1.94483184509052e-147,1.22198425671432,0.826,0.818,4.22864788078031e-143,"T_cells","SOD1"
1.12581446582196e-146,1.85901764827547,0.518,0.283,2.44785839303668e-142,"T_cells","SIGIRR"
6.74055744777243e-146,1.09504253373265,0.779,0.696,1.46559940586916e-141,"T_cells","C12orf57"
7.26397383384086e-145,3.53357845556077,0.262,0.066,1.57940583069202e-140,"T_cells","BATF"
2.24742120697924e-144,2.95868423763029,0.314,0.098,4.88656793033497e-140,"T_cells","GADD45G"
3.20514879144101e-144,2.60171023196905,0.326,0.108,6.96895501723019e-140,"T_cells","CDR2"
6.92993813583093e-144,2.39387410590414,0.316,0.098,1.50677644887372e-139,"T_cells","NUCB2"
2.49217720959998e-141,1.95237429536988,0.5,0.262,5.41874090683324e-137,"T_cells","GABARAPL1"
1.98671049170783e-138,1.90125865486216,0.557,0.351,4.31970462212034e-134,"T_cells","PPP2R5C"
2.50218557098685e-133,2.68747274334121,0.307,0.101,5.44050208699672e-129,"T_cells","SERINC5"
1.05817628511789e-126,0.349669463788258,0.997,0.999,2.30079269673182e-122,"T_cells","HLA-B"
8.40437610037458e-124,0.648067766748293,0.998,0.999,1.82736349550444e-119,"T_cells","MALAT1"
2.2645843637769e-123,2.73015269153686,0.314,0.115,4.9238857821601e-119,"T_cells","FAM118A"
2.50382033871263e-122,2.01475722377338,0.42,0.205,5.44405656246287e-118,"T_cells","DGKZ"
4.62693159292204e-121,1.51716785117358,0.673,0.522,1.00603373624904e-116,"T_cells","INTS6"
5.08922187234571e-121,2.70205905417098,0.254,0.073,1.10654951170413e-116,"T_cells","SLFN5"
5.58730343693516e-121,0.313776424741854,0.977,0.999,1.21484738629281e-116,"T_cells","B2M"
2.89458553728679e-119,1.23904437608014,0.756,0.653,6.29369733372266e-115,"T_cells","ATP1A1"
5.939106182683e-119,2.31890069888971,0.336,0.133,1.29133985730076e-114,"T_cells","FKBP5"
2.13949394440383e-117,1.31513145244767,0.742,0.656,4.65190168331724e-113,"T_cells","STAT3"
5.64057718992546e-117,2.58637279182299,0.258,0.077,1.22643069840549e-112,"T_cells","SCML4"
3.66600838713808e-115,1.74708439528107,0.409,0.19,7.97100203615433e-111,"T_cells","CD27"
1.01742557713315e-114,0.877427879931077,0.941,0.973,2.21218843236061e-110,"T_cells","NFKBIA"
5.353783997999e-114,1.42787630380943,0.703,0.612,1.16407325468492e-109,"T_cells","POLR2A"
8.9253699990432e-111,0.85898151223119,0.92,0.926,1.94064319889196e-106,"T_cells","ZFP36L2"
1.68686129500841e-108,0.363465941170579,0.958,0.999,3.66774251373678e-104,"T_cells","TPT1"
1.82658216162382e-108,1.20833775435425,0.715,0.617,3.97153759401866e-104,"T_cells","LBH"
1.07125286055341e-107,0.770121836277132,0.887,0.89,2.32922509470127e-103,"T_cells","LINC01578"
6.93061101332664e-107,2.8763113060737,0.275,0.098,1.50692275262761e-102,"T_cells","BAIAP2"
2.20915751350535e-106,1.85513045847025,0.468,0.272,4.80337118161467e-102,"T_cells","HEXIM1"
3.12312502189565e-106,1.40060721315703,0.647,0.506,6.79061073510772e-102,"T_cells","PPP1R15B"
1.15671182130731e-105,0.285992955204004,0.936,0.998,2.51503851306849e-101,"T_cells","RPL32"
1.05264869807531e-104,0.38112002375301,0.979,0.999,2.28877406422515e-100,"T_cells","EIF1"
1.99042163498544e-103,1.05333602618623,0.501,0.297,4.32777376094885e-99,"T_cells","S100A4"
6.92081445977428e-102,1.08357697147323,0.833,0.795,1.50479268798872e-97,"T_cells","EGR1"
4.43524433118518e-101,2.01299932142034,0.276,0.097,9.64355174929593e-97,"T_cells","PHLDA1"
6.93373157998574e-101,0.256938562053367,0.941,0.999,1.5076012574363e-96,"T_cells","RPL30"
8.06365003784877e-100,2.11479795603217,0.282,0.104,1.75327942772946e-95,"T_cells","TRAC"
1.2410813257346e-98,1.24438824664759,0.6,0.448,2.69848312654474e-94,"T_cells","SLC9A3R1"
4.25854095546052e-97,0.717949299761134,0.959,0.995,9.2593455994578e-93,"T_cells","HSPA8"
1.69849282542069e-96,2.14778274168265,0.291,0.115,3.6930329503122e-92,"T_cells","GBP2"
5.06271669054561e-94,1.34166309217361,0.536,0.353,1.10078649002533e-89,"T_cells","SOCS3"
3.45439177049202e-92,1.4038748228317,0.362,0.168,7.51088402658079e-88,"T_cells","NINJ1"
1.12522471864396e-91,2.02437222862612,0.28,0.11,2.44657610574756e-87,"T_cells","TESPA1"
8.52928978628051e-91,0.274705371456373,0.923,0.997,1.85452347823097e-86,"T_cells","RPS3"
5.06794926945155e-90,1.14375330200578,0.653,0.533,1.10192420965685e-85,"T_cells","ETS1"
7.74140092944825e-89,0.455857680306758,0.947,0.996,1.68321280408993e-84,"T_cells","PABPC1"
1.78670370047827e-88,1.58123767308442,0.529,0.352,3.88482985594989e-84,"T_cells","SOCS1"
3.70896759695044e-86,1.0203514984727,0.683,0.535,8.06440824604935e-82,"T_cells","PIK3IP1"
3.86908917843085e-86,1.50511993347974,0.559,0.394,8.41256060066219e-82,"T_cells","CITED2"
2.02484741651929e-84,2.5092931268073,0.251,0.099,4.4026257377379e-80,"T_cells","THEM4"
2.77682866705658e-84,2.11150050409123,0.259,0.1,6.03765857078112e-80,"T_cells","SAMHD1"
5.44726596499018e-84,0.789098353613531,0.846,0.833,1.18439903876782e-79,"T_cells","MCL1"
6.01934737445425e-84,0.749812116022479,0.962,0.983,1.30878669962759e-79,"T_cells","ZFP36"
1.21963659187835e-83,1.27403884850008,0.538,0.377,2.6518558417211e-79,"T_cells","SLC7A5"
1.12305982308825e-82,2.48178955265629,0.283,0.123,2.44186897334077e-78,"T_cells","ZC3H12D"
3.00789449998564e-80,0.767959195770884,0.773,0.743,6.54006501131877e-76,"T_cells","TLE5"
1.15642796641411e-78,0.80269568431472,0.773,0.767,2.51442132737419e-74,"T_cells","CSRNP1"
1.72896898611034e-78,0.703946255851253,0.83,0.852,3.75929726649971e-74,"T_cells","SNHG5"
2.31754304775657e-77,1.67086563245451,0.379,0.214,5.03903384873712e-73,"T_cells","DENND2D"
4.85274444874256e-76,0.265940637746403,0.93,0.997,1.05513222549009e-71,"T_cells","RPL14"
4.97720629962819e-76,0.744701923423982,0.94,0.951,1.08219396572816e-71,"T_cells","SRSF7"
5.96067386751671e-76,0.258226164079876,0.917,0.997,1.29602931901416e-71,"T_cells","RPL36"
6.42095874476786e-76,1.93129241563581,0.361,0.202,1.39610905987488e-71,"T_cells","PHLDB3"
8.2952714093895e-76,1.30251930511629,0.426,0.246,1.80364086254356e-71,"T_cells","SKAP1"
2.06742336761174e-74,0.953972565676672,0.781,0.745,4.49519862819821e-70,"T_cells","CHD2"
1.45868535282715e-72,1.38636547424424,0.678,0.589,3.17161956265207e-68,"T_cells","SLC38A2"
2.88358086088233e-72,1.36276818007294,0.301,0.141,6.26976986581645e-68,"T_cells","ERN1"
4.6833843877907e-72,0.881121541687827,0.76,0.728,1.01830826743733e-67,"T_cells","PER1"
1.2104453303378e-70,0.566073874900159,0.852,0.893,2.63187128175347e-66,"T_cells","ARHGDIB"
4.652065574173e-70,1.30610914525534,0.496,0.361,1.01149861779244e-65,"T_cells","ABHD17A"
3.79018148166497e-69,1.5311779448715,0.411,0.256,8.24099159558415e-65,"T_cells","PRDX2"
7.1724591302434e-69,0.711099448355709,0.875,0.847,1.55950778868882e-64,"T_cells","GADD45B"
2.22767974159567e-68,1.60940570101911,0.364,0.208,4.84364406215146e-64,"T_cells","CCND2"
1.98060161148762e-67,0.540207208154262,0.884,0.938,4.30642208385753e-63,"T_cells","MYL6"
6.43268291571679e-67,0.286259981410423,0.991,0.999,1.3986582463643e-62,"T_cells","HLA-C"
1.01073812462123e-66,0.653883058655218,0.972,0.989,2.19764790436393e-62,"T_cells","JUNB"
7.44177281673064e-66,0.84446083050181,0.682,0.617,1.61806466354174e-61,"T_cells","NDUFS5"
4.08229563216479e-65,1.28757757560241,0.696,0.634,8.8761353930159e-61,"T_cells","DDIT4"
1.69593217961201e-64,1.93530374705854,0.266,0.126,3.68746533813039e-60,"T_cells","CDC25B"
2.62635407574504e-64,0.575326005695555,0.838,0.892,5.71048166689243e-60,"T_cells","FXYD5"
7.9894861692059e-64,0.835413678797732,0.842,0.831,1.73715397777044e-59,"T_cells","RSRP1"
1.09269667702472e-63,0.764818692816418,0.772,0.745,2.37585038485485e-59,"T_cells","EVL"
1.96725953472084e-63,1.57285222734016,0.342,0.195,4.27741240634352e-59,"T_cells","RCAN3"
5.65579638120609e-63,1.06524008308376,0.745,0.735,1.22973980716564e-58,"T_cells","PPP1R2"
7.11943291894198e-61,1.39875788468194,0.419,0.275,1.54797829956556e-56,"T_cells","SEMA4D"
1.57833971552974e-58,0.66017050996161,0.855,0.875,3.43178404347631e-54,"T_cells","SRSF2"
2.14082478253557e-58,1.12394156991382,0.568,0.46,4.6547953246671e-54,"T_cells","H2AFX"
7.97626376790448e-58,1.25277877953633,0.618,0.544,1.73427903105547e-53,"T_cells","YME1L1"
1.04544784265398e-57,1.41188798161625,0.325,0.178,2.27311724428256e-53,"T_cells","SYNE2"
4.22148416552981e-57,1.74154409569691,0.275,0.142,9.17877302111147e-53,"T_cells","TTC39C"
1.2456073037381e-56,1.91405644798961,0.294,0.163,2.70832396051774e-52,"T_cells","YIPF5"
3.86655959515987e-56,0.268184706964253,0.912,0.996,8.40706052775611e-52,"T_cells","RPL6"
6.26663938368742e-56,0.518873751900277,0.816,0.848,1.36255540119516e-51,"T_cells","TMA7"
1.032662550952e-55,1.56783610335518,0.446,0.32,2.24531818453494e-51,"T_cells","CNOT6L"
3.25425901344794e-55,1.45812569398558,0.349,0.209,7.07573537293985e-51,"T_cells","LTBP3"
4.68440666765875e-54,0.914486086326044,0.71,0.601,1.01853054174904e-49,"T_cells","CRIP1"
8.4555014237373e-54,1.74980333658575,0.282,0.151,1.8384796745632e-49,"T_cells","PLCG1"
1.30841318482496e-53,1.30398681959408,0.577,0.487,2.84488278776492e-49,"T_cells","SERTAD1"
6.22449957404957e-53,1.30729696378906,0.473,0.344,1.3533929423856e-48,"T_cells","ISG15"
1.08364435998581e-52,1.20951027133037,0.539,0.412,2.35616793191715e-48,"T_cells","FLNA"
2.99353144264467e-52,1.4352966351294,0.431,0.309,6.50883541574231e-48,"T_cells","OAT"
3.5826934875563e-52,0.811350505338777,0.828,0.838,7.78985044999366e-48,"T_cells","BRD2"
4.28207051052905e-52,1.89636380844249,0.253,0.129,9.31050591104332e-48,"T_cells","NLRC5"
4.60983005295459e-52,0.651162177303557,0.802,0.875,1.00231534841392e-47,"T_cells","SKP1"
5.90973028001365e-52,1.13585758979974,0.525,0.415,1.28495265478337e-47,"T_cells","PBXIP1"
1.81866655770335e-51,1.47397773737097,0.57,0.499,3.95432669641439e-47,"T_cells","NEU1"
1.82315224365326e-51,0.729295299239681,0.817,0.874,3.96407992337529e-47,"T_cells","TUBB4B"
3.04785359480699e-51,1.29081305278333,0.484,0.378,6.62694807118883e-47,"T_cells","ESYT2"
5.94975874399305e-49,1.24647632023587,0.422,0.301,1.29365604370641e-44,"T_cells","PRMT2"
1.02271285646514e-48,0.928494530780594,0.512,0.396,2.22368456381216e-44,"T_cells","SELENOW"
2.87793344010729e-48,0.668926422188893,0.783,0.781,6.25749067882527e-44,"T_cells","ARHGEF1"
5.16508476158073e-48,1.30160472099368,0.471,0.357,1.1230443797105e-43,"T_cells","CHD3"
7.03370475103015e-48,1.59988861674623,0.266,0.146,1.52933842401649e-43,"T_cells","MTFP1"
7.92082933827029e-48,1.27542427484336,0.448,0.331,1.72222592302011e-43,"T_cells","IL6ST"
9.60653669580919e-48,1.19527393357702,0.564,0.488,2.08874927376979e-43,"T_cells","SPTAN1"
1.82076750683218e-47,1.33183589122304,0.501,0.413,3.95889479010521e-43,"T_cells","ABLIM1"
2.68602119425922e-47,0.906619789352272,0.629,0.573,5.84021588267781e-43,"T_cells","SLC3A2"
4.97052930395817e-47,1.71348223378453,0.301,0.179,1.08074218655963e-42,"T_cells","TSPYL4"
2.9425417590576e-46,1.18096678670565,0.442,0.326,6.39796854671894e-42,"T_cells","IL27RA"
1.53178208500345e-45,1.16606268858171,0.496,0.384,3.330553787423e-41,"T_cells","MYLIP"
8.42812665864598e-45,0.342760284371732,0.862,0.96,1.8325275793894e-40,"T_cells","RPL36AL"
1.65796746860413e-44,0.751935409497723,0.617,0.564,3.60491866698596e-40,"T_cells","GMFG"
4.3167778787876e-44,0.426891587638849,0.842,0.913,9.38597014184788e-40,"T_cells","RPS26"
8.00909804858897e-43,1.46636254011075,0.334,0.214,1.7414181887047e-38,"T_cells","GADD45A"
1.0168689746462e-42,0.969043806018594,0.419,0.3,2.21097821157324e-38,"T_cells","ZYX"
3.31455587151012e-42,1.21783114798017,0.404,0.29,7.20683883142444e-38,"T_cells","H2AFJ"
3.36114316187593e-42,0.268344802258818,0.974,0.999,7.30813357686684e-38,"T_cells","PTMA"
7.95746067157608e-42,0.926202399609331,0.644,0.604,1.73019067382079e-37,"T_cells","SNHG12"
1.6919338709335e-41,1.00049301211631,0.467,0.355,3.67877181557071e-37,"T_cells","CEBPB"
2.66263264736911e-41,0.457554646570323,0.893,0.954,5.78936216517466e-37,"T_cells","EIF4A1"
8.86836537894602e-41,1.17701085790236,0.636,0.591,1.92824868434423e-36,"T_cells","TRBC2"
5.16146979990193e-40,0.810988626153954,0.628,0.575,1.12225837859268e-35,"T_cells","GSTK1"
5.69762485819229e-40,0.494005565618468,0.774,0.797,1.23883457291675e-35,"T_cells","ITM2B"
7.84855802499232e-40,1.6478414829655,0.268,0.159,1.70651197137408e-35,"T_cells","OPTN"
4.47709971160644e-39,0.841590225432511,0.718,0.7,9.73455790294588e-35,"T_cells","NUFIP2"
4.85687487183601e-39,1.11065077278651,0.507,0.421,1.0560303033833e-34,"T_cells","KLF3"
7.13186565250931e-39,1.28187531048116,0.391,0.287,1.5506815488251e-34,"T_cells","DGKA"
2.65923107711288e-38,1.20528146449146,0.404,0.299,5.78196613096654e-34,"T_cells","TUBB2A"
3.51473914811605e-38,1.28099067430843,0.471,0.391,7.64209732974873e-34,"T_cells","USP3"
7.17655718276405e-38,0.706590124604255,0.793,0.804,1.56039882824839e-33,"T_cells","ZC3HAV1"
6.05980924137514e-37,1.09126887697215,0.438,0.333,1.3175843233522e-32,"T_cells","SATB1"
7.01742573132609e-37,1.39847076770121,0.308,0.203,1.52579887676223e-32,"T_cells","TBCC"
7.19692393783569e-37,1.74354917308517,0.278,0.175,1.56482717180361e-32,"T_cells","SLC9A1"
4.64734909705052e-35,1.27950000000808,0.545,0.461,1.01047311417169e-30,"T_cells","LMNA"
2.55116766033766e-34,0.587120739671106,0.84,0.918,5.54700384387217e-30,"T_cells","YPEL5"
4.43353980061133e-34,1.01751856059007,0.659,0.632,9.63984558846921e-30,"T_cells","RALGAPA1"
5.59587426459839e-34,0.726347008057165,0.585,0.526,1.21671094135163e-29,"T_cells","CUTA"
1.60946455119673e-33,0.916163741137828,0.727,0.732,3.49945877366704e-29,"T_cells","TUBA4A"
3.90101889691262e-33,1.14606927961806,0.521,0.466,8.48198538755711e-29,"T_cells","ERF"
5.33729478494056e-33,0.665587436833611,0.893,0.914,1.16048800508962e-28,"T_cells","IER2"
2.35122999101303e-32,1.08915351230424,0.55,0.485,5.11227936945964e-28,"T_cells","RNF213"
6.36327155593266e-32,1.37596843499744,0.255,0.158,1.38356613440644e-27,"T_cells","RASA3"
7.11245975591015e-32,1.72949225211997,0.25,0.154,1.54646212472754e-27,"T_cells","PGGHG"
2.79810589318144e-31,1.53516777536973,0.317,0.226,6.0839216435444e-27,"T_cells","CBLB"
3.82130106196964e-31,0.824461025087529,0.61,0.575,8.3086548990406e-27,"T_cells","ARID5A"
6.32208086199798e-31,1.34465891386312,0.257,0.162,1.37461004182422e-26,"T_cells","AL133415.1"
9.49059791637639e-31,0.426581540009649,0.784,0.846,2.06354070495772e-26,"T_cells","UQCRB"
1.26586929202375e-30,1.32888607938697,0.386,0.296,2.75237960164723e-26,"T_cells","TLE4"
4.48955374958118e-30,0.424331651558673,0.778,0.834,9.76163671771435e-26,"T_cells","SH3BGRL3"
